ano;cod_ibge;nome_mun;populacao;homens;mulheres;razao_sexo;id_media;dens_demog
2005;3514809;Eldorado;14485;7463;7022;94,1;29,1;8,8
2005;3514908;Elias Fausto;14859;7673;7186;93,7;30,1;73,4
2005;3514924;Elisiário;2843;1495;1348;90,2;34,1;30,3
2005;3514957;Embaúba;2463;1279;1184;92,6;34;29,6
2005;3515004;Embu das Artes;223753;109519;114234;104,3;27,9;3178,4
2005;3515103;Embu-Guaçu;59902;29918;29984;100,2;29,5;384,9
2005;3515129;Emilianópolis;2973;1502;1471;97,9;34,7;13,2
2005;3515152;Engenheiro Coelho;12776;6657;6119;91,9;28,4;116,2
2005;3515186;Espírito Santo do Pinhal;41403;20392;21011;103;33,8;106,4
2005;3515194;Espírito Santo do Turvo;3958;2020;1938;95,9;29,4;20,4
2005;3515202;Estrela d'Oeste;8274;4189;4085;97,5;34,5;27,9
2005;3515301;Estrela do Norte;2631;1364;1267;92,9;31,5;9,9
2005;3515350;Euclides da Cunha Paulista;9957;5032;4925;97,9;29,8;17,3
2005;3515400;Fartura;15148;7458;7690;103,1;33;35,3
2005;3515509;Fernandópolis;63435;31068;32367;104,2;34,7;115,4
2005;3515608;Fernando Prestes;5484;2714;2770;102,1;36,2;32,3
2005;3515657;Fernão;1512;771;741;96,1;33,6;15
2005;3515707;Ferraz de Vasconcelos;155567;76366;79201;103,7;28,1;5265
2005;3515806;Flora Rica;1972;995;977;98,2;35,6;8,8
2005;3515905;Floreal;3139;1567;1572;100,3;37,9;15,4
2005;3516002;Flórida Paulista;11967;6251;5716;91,4;33,6;22,8
2005;3516101;Florínea;2999;1457;1542;105,8;33,3;13,3
2005;3516200;Franca;303881;149223;154658;103,6;31,4;501,7
2005;3516309;Francisco Morato;144180;71767;72413;100,9;27;2942,4
2005;3516408;Franco da Rocha;119965;61832;58133;94;29;903,5
2005;3516507;Gabriel Monteiro;2713;1387;1326;95,6;35,7;19,6
2005;3516606;Gália;7464;3764;3700;98,3;34;21
2005;3516705;Garça;43301;21189;22112;104,4;33,5;77,9
2005;3516804;Gastão Vidigal;3863;2009;1854;92,3;33;21,4
2005;3516853;Gavião Peixoto;4285;2254;2031;90,1;30,4;17,6
2005;3516903;General Salgado;10753;5436;5317;97,8;34,3;21,8
2005;3517000;Getulina;10594;5726;4868;85;33,1;15,7
2005;3517109;Glicério;4496;2265;2231;98,5;32,9;16,5
2005;3517208;Guaiçara;9908;4968;4940;99,4;31,2;35,7
2005;3517307;Guaimbê;5355;2677;2678;100;32;24,6
2005;3517406;Guaíra;36081;18014;18067;100,3;32,2;28,7
2005;3517505;Guapiaçu;15885;8047;7838;97,4;33;48,9
2005;3517604;Guapiara;19112;9780;9332;95,4;29,9;46,8
2005;3517703;Guará;19412;9695;9717;100,2;30,5;53,6
2005;3517802;Guaraçaí;8714;4370;4344;99,4;34,9;15,3
2005;3517901;Guaraci;9355;4763;4592;96,4;32;14,6
2005;3518008;Guarani d'Oeste;1983;996;987;99,1;35;23,1
2005;3518107;Guarantã;6384;3233;3151;97,5;30,7;13,8
2005;3518206;Guararapes;29755;14723;15032;102,1;33,8;31,1
2005;3518305;Guararema;23986;12130;11856;97,7;31,1;88,6
2005;3518404;Guaratinguetá;108510;52629;55881;106,2;32,7;144,2
2005;3518503;Guareí;12359;6977;5382;77,1;31,4;21,8
2005;3518602;Guariba;33242;16798;16444;97,9;29,7;123
2005;3518701;Guarujá;278166;136587;141579;103,7;29,7;1921,1
2005;3518800;Guarulhos;1148551;562444;586107;104,2;29,3;3604,2
2005;3518859;Guatapará;6676;3443;3233;93,9;31;16,1
2005;3518909;Guzolândia;4539;2343;2196;93,7;32,3;18
2005;3519006;Herculândia;8366;4211;4155;98,7;32,2;23
2005;3519055;Holambra;9252;4723;4529;95,9;30,5;141,1
2005;3519071;Hortolândia;172472;86801;85671;98,7;29;2763,3
2005;3519105;Iacanga;9125;4659;4466;95,9;33,5;16,7
2005;3519204;Iacri;6595;3334;3261;97,8;33,7;20,5
2005;3519253;Iaras;4671;2800;1871;66,8;30;11,6
2005;3519303;Ibaté;28532;14597;13935;95,5;29,5;98,1
2005;3519402;Ibirá;10135;5005;5130;102,5;34,8;37,3
2005;3519501;Ibirarema;6198;3136;3062;97,6;32,9;27,2
2005;3519600;Ibitinga;49791;24584;25207;102,5;33;72,2
2005;3519709;Ibiúna;68238;34943;33295;95,3;30,1;64,5
2005;3519808;Icém;7114;3605;3509;97,3;31,9;19,6
2005;3519907;Iepê;7454;3700;3754;101,5;33,9;12,5
2005;3520004;Igaraçu do Tietê;23047;11549;11498;99,6;30,8;235,8
2005;3520103;Igarapava;26937;13295;13642;102,6;32,9;57,5
2005;3520202;Igaratá;8621;4453;4168;93,6;31,3;29,4
2005;3520301;Iguape;28394;14354;14040;97,8;32,2;14,3
2005;3520400;Ilhabela;24414;12575;11839;94,1;29,2;70,5
2005;3520426;Ilha Comprida;7811;3916;3895;99,5;33,4;39,7
2005;3520442;Ilha Solteira;24608;12074;12534;103,8;33,3;37,7
2005;3520509;Indaiatuba;173828;86619;87209;100,7;31,4;558
2005;3520608;Indiana;4903;2473;2430;98,3;33,6;37,9
2005;3520707;Indiaporã;3997;1980;2017;101,9;36,1;14,3
2005;3520806;Inúbia Paulista;3471;1757;1714;97,6;33,8;39,8
2005;3520905;Ipaussu;13137;6599;6538;99,1;32;62,7
2005;3521002;Iperó;23189;12438;10751;86,4;29,5;136,2
2005;3521101;Ipeúna;5163;2674;2489;93,1;30,7;27,2
2005;3521150;Ipiguá;3966;2026;1940;95,8;33,5;29,2
2005;3521200;Iporanga;4451;2280;2171;95,2;29,2;3,9
2005;3521309;Ipuã;13050;6657;6393;96;30,5;28
2005;3521408;Iracemápolis;17678;8895;8783;98,7;31,7;153,6
2005;3521507;Irapuã;6957;3610;3347;92,7;33,1;27
2005;3521606;Irapuru;7665;4132;3533;85,5;35,7;35,7
2005;3521705;Itaberá;18503;9379;9124;97,3;31;16,8
2005;3521804;Itaí;22558;11769;10789;91,7;30,7;20,6
2005;3521903;Itajobi;14427;7292;7135;97,8;35,5;28,7
2005;3522000;Itaju;2948;1539;1409;91,6;33,8;12,8
2005;3522109;Itanhaém;79668;39143;40525;103,5;31,8;132,4
2005;3522158;Itaoca;3269;1691;1578;93,3;32;17,9
2005;3522208;Itapecerica da Serra;142140;70702;71438;101;28,1;942,9
2005;3522307;Itapetininga;135422;67771;67651;99,8;31,1;75,7
2005;3522406;Itapeva;86053;42509;43544;102,4;29,7;47,1
2005;3522505;Itapevi;181280;89508;91772;102,5;27,2;2193,1
2005;3522604;Itapira;66096;32939;33157;100,7;34,1;127,5
2005;3522653;Itapirapuã Paulista;3777;1969;1808;91,8;28,8;9,3
2005;3522703;Itápolis;39043;19420;19623;101;34;39,2
2005;3522802;Itaporanga;14518;7289;7229;99,2;32,1;28,6
2005;3522901;Itapuí;11259;5739;5520;96,2;32,2;80,4
2005;3523008;Itapura;4070;2114;1956;92,5;32;13,5
2005;3523107;Itaquaquecetuba;297461;147600;149861;101,5;27;3600,3
2005;3523206;Itararé;47656;23502;24154;102,8;30,7;47,5
2005;3523305;Itariri;14550;7392;7158;96,8;29,1;53,2
2005;3523404;Itatiba;91349;45339;46010;101,5;32;283,5
2005;3523503;Itatinga;16736;8561;8175;95,5;29,3;17,1
2005;3523602;Itirapina;14214;8154;6060;74,3;31,3;25,2
2005;3523701;Itirapuã;5695;2938;2757;93,8;31,1;35,3
2005;3523800;Itobi;7534;3914;3620;92,5;32,2;54,2
2005;3523909;Itu;144969;72020;72949;101,3;31,2;226,3
2005;3524006;Itupeva;35064;17895;17169;95,9;29,5;174,6
2005;3524105;Ituverava;37645;18491;19154;103,6;33,3;53,4
2005;3524204;Jaborandi;6499;3314;3185;96,1;32,5;23,8
2005;3524303;Jaboticabal;69842;34090;35752;104,9;33,2;98,8
2005;3524402;Jacareí;201634;99134;102500;103,4;31,4;434,3
2005;3524501;Jaci;4878;2511;2367;94,3;31,9;33,6
2005;3524600;Jacupiranga;17205;8797;8408;95,6;30,1;24,4
2005;3524709;Jaguariúna;36752;18405;18347;99,7;31,4;259,9
2005;3524808;Jales;46737;23006;23731;103,2;34,6;126,8
2005;3524907;Jambeiro;4686;2436;2250;92,4;31,7;25,4
2005;3525003;Jandira;100414;49534;50880;102,7;27,9;5754,7
2005;3525102;Jardinópolis;34116;17183;16933;98,5;31,3;68
2005;3525201;Jarinu;20393;10409;9984;95,9;30,5;98,3
2005;3525300;Jaú;121460;59799;61661;103,1;33,3;176,8
2005;3525409;Jeriquara;3238;1688;1550;91,8;30,1;22,8
2005;3525508;Joanópolis;11094;5629;5465;97,1;33,4;29,6
2005;3525607;João Ramalho;3985;2017;1968;97,6;30,5;9,6
2005;3525706;José Bonifácio;30798;15398;15400;100;32,7;35,8
2005;3525805;Júlio Mesquita;4336;2142;2194;102,4;31,9;33,8
2005;3525854;Jumirim;2497;1303;1194;91,6;32,1;44,1
2005;3525904;Jundiaí;346703;169395;177308;104,7;33,6;804
2005;3526001;Junqueirópolis;17870;9410;8460;89,9;35,3;30,7
2005;3526100;Juquiá;20127;10254;9873;96,3;30,4;24,8
2005;3526209;Juquitiba;27875;14075;13800;98;29,1;53,4
2005;3526308;Lagoinha;4902;2531;2371;93,7;34,2;19,2
2005;3526407;Laranjal Paulista;23738;11785;11953;101,4;33,4;61,8
2005;3526506;Lavínia;6942;4096;2846;69,5;33,8;12,9
2005;3526605;Lavrinhas;6299;3201;3098;96,8;29,1;37,7
2005;3526704;Leme;86426;43536;42890;98,5;30,9;214,5
2005;3526803;Lençóis Paulista;58384;29119;29265;100,5;31,1;72,1
2005;3526902;Limeira;262908;129914;132994;102,4;32,1;452,7
2005;3527009;Lindóia;6001;3002;2999;99,9;33,4;123,1
2005;3527108;Lins;68832;33404;35428;106,1;34;120,7
2005;3527207;Lorena;80382;38990;41392;106,2;32;194,1
2005;3527256;Lourdes;2065;1067;998;93,5;34,6;18,1
2005;3527306;Louveira;30105;15255;14850;97,3;29,7;540,1
2005;3527405;Lucélia;19177;10052;9125;90,8;33,9;60,9
2005;3527504;Lucianópolis;2232;1138;1094;96,1;33;11,8
2005;3527603;Luís Antônio;9179;4724;4455;94,3;28,5;15,3
2005;3527702;Luiziânia;4635;2367;2268;95,8;33,2;27,8
2005;3527801;Lupércio;4307;2134;2173;101,8;31,5;27,8
2005;3527900;Lutécia;2826;1423;1403;98,6;33,3;5,9
2005;3528007;Macatuba;16062;8074;7988;98,9;30,9;71,5
2005;3528106;Macaubal;7501;3816;3685;96,6;35,9;30,2
2005;3528205;Macedônia;3735;1884;1851;98,2;35,2;11,4
2005;3528304;Magda;3306;1710;1596;93,3;35,6;10,6
2005;3528403;Mairinque;41542;20759;20783;100,1;30,1;197,7
2005;3528502;Mairiporã;70421;35523;34898;98,2;30,6;219,6
2005;3528601;Manduri;8650;4382;4268;97,4;33;37,8
2005;3528700;Marabá Paulista;4264;2428;1836;75,6;32;4,6
